x,y,path
0.6053744551019603,-0.5824224785726656,3164202_m_4007309_ne_18_060_20211105_9.png
1.0000000000000002,0.11768616566525175,3164202_m_4007309_ne_18_060_20211105_9.png
0.5267650374363002,0.15981130103663269,3164202_m_4007309_ne_18_060_20211105_10.png
0.6152936216635014,-0.5752719105835244,3164202_m_4007309_ne_18_060_20211105_10.png
0.9980642836872851,0.10286808272543688,3164202_m_4007309_ne_18_060_20211105_10.png
0.47315198087677923,0.4835117233485252,3164202_m_4007309_ne_18_060_20211105_10.png
0.4764785187314705,0.4837427826909685,3164202_m_4007309_ne_18_060_20211105_11.png
-0.040554181675950526,-0.6781913783998561,3164202_m_4007309_ne_18_060_20211105_11.png
-0.0400453720396627,-0.6896318556115159,3164202_m_4007309_ne_18_060_20211105_11.png
0.2030897327558167,0.00942044550751854,3164202_m_4007309_ne_18_060_20211105_11.png
0.0863261217606795,0.03755723815484775,3164202_m_4007309_ne_18_060_20211105_12.png
0.5111552223320345,0.16496956857079575,3164202_m_4007309_ne_18_060_20211105_12.png
0.035523266747801485,0.07801072654625019,3164202_m_4007309_ne_18_060_20211105_12.png
0.3268782896988762,-0.17563570426757152,3164202_m_4007309_ne_18_060_20211105_12.png
0.14693120706570545,0.2103547722559202,3164202_m_4007309_ne_18_060_20211105_13.png
-0.1606066047616947,-0.15647349365713104,3164202_m_4007309_ne_18_060_20211105_13.png
0.7185610576227398,-0.3594418631549073,3164202_m_4007309_ne_18_060_20211105_13.png
0.6442576214983227,0.22561074961465655,3164202_m_4007309_ne_18_060_20211105_13.png
-0.2535967217465205,0.05869540581542079,3164202_m_4007309_ne_18_060_20211105_14.png
-0.4028852259183182,-0.7692964221444053,3164202_m_4007309_ne_18_060_20211105_14.png
0.48213405326695535,0.28285128279356503,3164202_m_4007309_ne_18_060_20211105_14.png
0.48291053659686367,-0.48025548288161085,3164202_m_4007309_ne_18_060_20211105_14.png
0.14085519362624632,-0.5194466862419125,3164202_m_4007309_ne_18_060_20211105_15.png
0.5962256696347099,0.013393934403296101,3164202_m_4007309_ne_18_060_20211105_15.png
0.16112045658809876,0.25924305623659605,3164202_m_4007309_ne_18_060_20211105_15.png
0.07817029207313411,0.2646412396999844,3164202_m_4007309_ne_18_060_20211105_15.png
0.20118876431620442,0.17256148354658696,3164202_m_4007309_ne_18_060_20211105_16.png
0.05360082593584742,1.0000000000000002,3164202_m_4007309_ne_18_060_20211105_16.png
-0.16922627060902581,-0.27005055018871504,3164202_m_4007309_ne_18_060_20211105_16.png
-0.8319370561021322,0.24568940117154836,3164202_m_4007309_ne_18_060_20211105_16.png
-1.0,0.22326230929289487,3164202_m_4007309_ne_18_060_20211105_17.png
-0.27505179337861574,-1.0,3164202_m_4007309_ne_18_060_20211105_17.png
-0.2439548651803881,0.01605605739075755,3164202_m_4007309_ne_18_060_20211105_17.png
0.6842511506876736,0.15357347749479863,3164202_m_4007309_ne_18_060_20211105_17.png
0.4784146011783226,0.24017833375459996,3164202_m_4007309_ne_18_060_20211105_18.png
0.015903044960653145,0.36177469186607053,3164202_m_4007309_ne_18_060_20211105_18.png
0.0999414647407117,-0.3844432946101279,3164202_m_4007309_ne_18_060_20211105_18.png
0.05905374881386713,0.24196292660919017,3164202_m_4007309_ne_18_060_20211105_18.png
-0.19119032797049393,0.16870676673346308,3164202_m_4007309_ne_18_060_20211105_19.png
0.4161169998023835,0.11723992128633456,3164202_m_4007309_ne_18_060_20211105_19.png
-0.02186633267329513,0.14699784647026146,3164202_m_4007309_ne_18_060_20211105_19.png
-0.14381600706541242,-0.563187079155566,3164202_m_4007309_ne_18_060_20211105_19.png
0.23446191885478967,0.4637212298492833,3164202_m_4007309_ne_18_060_20211105_20.png
0.34109261069217867,0.36644528420857364,3164202_m_4007309_ne_18_060_20211105_20.png
0.7268148717793458,-0.37202176277281407,3164202_m_4007309_ne_18_060_20211105_20.png
0.09574488756661392,0.7135189333044321,3164202_m_4007309_ne_18_060_20211105_20.png
-0.8013978077300103,0.001458569135656479,3164202_m_4007309_ne_18_060_20211105_21.png
-0.46763596088247283,-0.40732222252630246,3164202_m_4007309_ne_18_060_20211105_21.png
-0.7422914837975575,-0.0981749924008326,3164202_m_4007309_ne_18_060_20211105_21.png
-0.4929288906396299,0.6289971668961015,3164202_m_4007309_ne_18_060_20211105_21.png
-0.3641597412903161,0.3819533553033605,3164202_m_4007309_ne_18_060_20211105_22.png
-0.5274424030248188,-0.20899541753257223,3164202_m_4007309_ne_18_060_20211105_22.png
-0.8650388249946559,0.16668844067283545,3164202_m_4007309_ne_18_060_20211105_22.png
-0.28120057161907575,-0.7655588674665922,3164202_m_4007309_ne_18_060_20211105_22.png
-0.39252880802233364,0.07279060738706716,3164202_m_4007309_ne_18_060_20211105_23.png
-0.5771377022730924,-0.45020138743122917,3164202_m_4007309_ne_18_060_20211105_23.png
-0.363547721927783,-0.5830339395757677,3164202_m_4007309_ne_18_060_20211105_23.png
-0.24490549411035314,-0.281199698234322,3164202_m_4007309_ne_18_060_20211105_23.png
-0.7116848318742989,0.5706620759274624,3164202_m_4007309_ne_18_060_20211105_24.png
0.2998444095549608,0.28186990918067517,3164202_m_4007309_ne_18_060_20211105_24.png
-0.5578960457487045,0.1719822777822099,3164202_m_4007309_ne_18_060_20211105_24.png
-0.6812856559620406,-0.7682719852546835,3164202_m_4007309_ne_18_060_20211105_24.png
